"sourceId","sourceUrl","sourceTitle","proposedSlug","proposedCategory","proposedSubcategory","proposedProductFamily","model","specifications","mainImage","duplicateCandidate","dataConfidence","missingFields","notes"
"1601811962176","https://www.alibaba.com/product-detail/Aluminum-Profile-Square-Tube-Modern-Ceiling_1601811962176.html","铝型材方管现代吊顶悬挂式线性挡板，具有防火防水功能","aluminum-ceiling-system-1601811962176","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811928383","https://www.alibaba.com/product-detail/Slatted-Aluminum-Ceiling-Surface-Mounted-Track_1601811928383.html","铝制条形吸音吸音灯带轨道灯条，表面安装，防火，吸音，5年保修，工厂批发，办公室用","acoustic-aluminum-ceiling-1601811928383","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811914450","https://www.alibaba.com/product-detail/Aluminum-Alloy-Square-Tube-Ceiling-Slats_1601811914450.html","具有防火、隔音、防水功能的铝合金方管吊顶板条","aluminum-ceiling-system-1601811914450","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811844796","https://www.alibaba.com/product-detail/Aluminum-Alloy-Perforated-Soundproof-Fireproof-Modern_1601811844796.html","酒店用铝合金穿孔隔音防火现代条形吊顶网格隔音板","aluminum-ceiling-system-1601811844796","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811982061","https://www.alibaba.com/product-detail/Interior-Decor-Aluminum-Alloy-Square-Tube_1601811982061.html","室内装饰铝合金方管100X100隔板吊顶防火吸音防水吊顶板","acoustic-aluminum-ceiling-1601811982061","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811831874","https://www.alibaba.com/product-detail/Aluminum-Perforated-Ceiling-Tile-40mm-150mm_1601811831874.html","铝制穿孔吊顶砖 40mm*150mm 棕色方盒矩形管条 适合家庭和商场使用","aluminum-ceiling-system-1601811831874","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811858725","https://www.alibaba.com/product-detail/Metal-Aluminum-Linear-Wood-Baffle-Ceiling_1601811858725.html","金属铝制线性木制挡板天花板网格系统防水室内装饰方管天花板板","aluminum-ceiling-system-1601811858725","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811954237","https://www.alibaba.com/product-detail/Modern-Aluminum-Alloy-Waterproof-Acoustic-Baffle_1601811954237.html","现代酒店大厅装饰用铝合金防水隔音吸音吊顶网格条","acoustic-aluminum-ceiling-1601811954237","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811918381","https://www.alibaba.com/product-detail/Wholesale-Modern-Aluminum-Alloy-Decorative-Baffle_1601811918381.html","批发现代铝合金装饰隔板金属天花板防火隔音功能，适用于室内走廊、机场","aluminum-ceiling-system-1601811918381","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808714963","https://www.alibaba.com/product-detail/Aluminum-Alloy-False-Baffle-Modern-Powder_1601808714963.html","铝合金假隔板现代粉末涂层条形防火隔音定制室内装饰幕墙别墅","aluminum-ceiling-system-1601808714963","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808721928","https://www.alibaba.com/product-detail/Customized-Modern-Aluminum-Interior-Exterior-Decorative_1601808721928.html","定制现代铝制室内/室外装饰隔板U型管，适用于商场和酒店天花板","aluminum-ceiling-system-1601808721928","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808735827","https://www.alibaba.com/product-detail/Find-Similar-Icon-Modern-Design-Factory_1601808735827.html","寻找类似图标设计的现代风格产品，工厂价，铝制屏风，木纹效果，天花板、墙壁、外部应用，别墅、酒店、商场","aluminum-ceiling-system-1601808735827","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808865086","https://www.alibaba.com/product-detail/Modern-Outdoor-Decorative-Suspended-Curve-Aluminium_1601808865086.html","现代户外装饰性弧形铝制幕墙隔板商业用途酒店外部隔音防火","aluminum-architectural-panel-1601808865086","aluminum-panels","","Aluminum Architectural Panels","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-panels.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808840232","https://www.alibaba.com/product-detail/Custom-Shape-Aluminum-Alloy-Baffle-Wall_1601808840232.html","定制形状铝合金挡板墙板现代弧形方管用于酒店大堂办公室外幕墙装饰","aluminum-ceiling-system-1601808840232","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum alloy"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808754628","https://www.alibaba.com/product-detail/Aluminum-Linear-Ceiling-Slat-Tube-Baffle_1601808754628.html","铝制线性吊顶条形管式波浪幕墙-现代设计，适用于商场和别墅，防火防水","aluminum-ceiling-system-1601808754628","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808736734","https://www.alibaba.com/product-detail/Customized-Modern-U-Shaped-Aluminium-Baffle_1601808736734.html","定制现代U型铝制挡板装饰设计悬挂金属条拉伸天花板，适用于酒店商场防火","aluminum-ceiling-system-1601808736734","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601808866046","https://www.alibaba.com/product-detail/Modern-Aluminum-Wood-Grain-Baffle-Curtain_1601808866046.html","现代铝制木纹百叶幕墙，具有防刮、防水功能，适用于户外建筑外饰。","aluminum-ceiling-system-1601808866046","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
